tweet_id,retweet_count,favorite_count
733828123016450049,839,3806
733822306246479872,1094,3890
733482008106668032,1027,3331
733460102733135873,1387,4455
733109485275860992,17429,47275
732732193018155009,581,2584
732726085725589504,957,3740
732585889486888962,835,3899
732375214819057664,2721,8558
732005617171337216,5905,15802
731285275100512256,1070,3691
731156023742988288,1376,4059
730924654643314689,2144,6481
730573383004487680,2336,5212
730427201120833536,1126,3667
730211855403241472,1142,4048
730196704625098752,2079,5167
729854734790754305,1211,4260
729838605770891264,415,1803
729823566028484608,1337,4213
729463711119904772,2487,6147
729113531270991872,355,1997
728986383096946689,885,3351
728760639972315136,1838,4941
728751179681943552,734,2949
728653952833728512,1125,3507
728409960103686147,2176,5204
728387165835677696,1036,3882
728046963732717569,1267,4559
728035342121635841,1806,4807
728015554473250816,1187,4330
727685679342333952,690,3109
727644517743104000,1893,6242
727524757080539137,1323,4729
727314416056803329,808,3511
727286334147182592,879,3217
727175381690781696,1482,4097
727155742655025152,1427,3849
726935089318363137,2651,7272
726887082820554753,1628,4052
726828223124897792,1089,3751
726224900189511680,1253,4670
725842289046749185,2861,7444
725786712245440512,1466,4402
725729321944506368,1926,5491
725458796924002305,671,1490
724983749226668032,1410,3910
724771698126512129,691,2502
724405726123311104,1780,5607
724049859469295616,1910,4581
724046343203856385,601,2814
724004602748780546,1709,4430
723912936180330496,1318,4108
723688335806480385,3220,8146
723673163800948736,963,3201
723179728551723008,2027,5588
722974582966214656,1702,4348
722613351520608256,1763,5233
721503162398597120,2026,4932
721001180231503872,662,2673
720785406564900865,841,3296
720775346191278080,737,2622
720415127506415616,1610,4359
720389942216527872,2728,6773
720340705894408192,1051,3036
720059472081784833,1220,4113
720043174954147842,2166,5173
719991154352222208,1890,5103
719704490224398336,1571,4823
719551379208073216,2091,5340
719367763014393856,798,2949
719339463458033665,1352,4668
719332531645071360,1033,3608
718971898235854848,1186,3686
718939241951195136,1900,5526
718631497683582976,8732,19989
718613305783398402,521,2577
718540630683709445,1092,2632
718460005985447936,575,2863
718454725339934721,1627,5147
718246886998687744,538,2037
718234618122661888,1082,4090
717841801130979328,644,2589
717790033953034240,1217,3052
717537687239008257,1991,6085
717428917016076293,491,1691
717421804990701568,911,3333
717047459982213120,2053,6621
717009362452090881,1053,3456
716802964044845056,1266,4509
716791146589110272,1498,5846
716730379797970944,460,1301
716447146686459905,6348,13857
716439118184652801,232,2495
716285507865542656,1172,2936
716080869887381504,1875,5152
715928423106027520,946,3374
715758151270801409,1537,3950
715733265223708672,1834,4938
715704790270025728,606,2957
715696743237730304,1393,4125
715680795826982913,1749,4572
715360349751484417,1698,5781
715342466308784130,738,3195
715220193576927233,709,2551
715200624753819648,2035,5412
715009755312439296,1331,4402
714982300363173890,1113,3962
714962719905021952,4617,7774
714957620017307648,1534,4369
714631576617938945,1081,3460
714606013974974464,1007,3827
714485234495041536,1255,2869
714258258790387713,775,3173
714251586676113411,910,3455
714214115368108032,945,2398
714141408463036416,1509,4542
713919462244790272,840,3463
713909862279876608,592,2022
713900603437621249,806,2987
713761197720473600,1487,5163
713411074226274305,1397,4663
713177543487135744,3064,7612
713175907180089344,1567,4721
712809025985978368,7265,19650
712717840512598017,5403,13076
712668654853337088,1313,4403
712438159032893441,1687,5626
712309440758808576,25,258
712097430750289920,1115,4017
712092745624633345,972,3109
712085617388212225,522,3427
712065007010385924,669,2399
711998809858043904,136,0
711968124745228288,2494,8509
711743778164514816,1069,3005
711732680602345472,4457,9414
711694788429553666,19729,34760
711652651650457602,990,4089
711363825979756544,1226,3869
711306686208872448,794,3508
711008018775851008,673,3165
710997087345876993,1503,4814
710844581445812225,743,2690
710833117892898816,582,2842
710658690886586372,610,2446
710609963652087808,2539,5071
710588934686908417,2030,4816
710296729921429505,796,2506
710283270106132480,559,2250
710272297844797440,1362,4779
710269109699739648,1218,2542
710153181850935296,967,3072
710140971284037632,966,2930
710117014656950272,2147,5810
709918798883774466,1157,3151
709901256215666688,107,711
709852847387627521,1290,3700
709566166965075968,1304,3741
709556954897764353,1148,3472
709519240576036864,259,1575
709449600415961088,641,2354
709409458133323776,752,2773
709225125749587968,622,2534
709207347839836162,6313,13360
709198395643068416,690,2554
709179584944730112,729,2134
709158332880297985,450,2165
709042156699303936,1781,5034
708853462201716736,708,1894
708845821941387268,971,3149
708834316713893888,545,1804
708810915978854401,7526,17465
708738143638450176,882,2896
708711088997666817,792,2701
708479650088034305,732,2697
708469915515297792,888,3259
708400866336894977,10938,16946
708356463048204288,1455,3824
708349470027751425,796,2490
708149363256774660,1663,4526
708130923141795840,909,3589
708119489313951744,1055,2842
708109389455101952,585,2043
708026248782585858,2081,4627
707995814724026368,1210,3296
707983188426153984,2,51
707969809498152960,1049,2863
707776935007539200,1023,3470
707741517457260545,660,2641
707738799544082433,2670,4340
707693576495472641,1080,3633
707629649552134146,950,2730
707610948723478529,6948,17958
707420581654872064,751,2405
707411934438625280,649,2414
707387676719185920,1412,3713
707377100785885184,1165,3480
707315916783140866,692,2615
707297311098011648,862,2925
707059547140169728,731,2728
707038192327901184,860,2328
707021089608753152,1485,4309
707014260413456384,646,2438
706904523814649856,8481,15453
706901761596989440,648,2195
706681918348251136,1048,3514
706644897839910912,1186,2734
706593038911545345,680,2288
706538006853918722,1531,3664
706516534877929472,1117,3285
706346369204748288,997,3648
706310011488698368,8660,22727
706291001778950144,509,1803
706265994973601792,995,2886
706169069255446529,2406,4144
706166467411222528,1746,5455
706153300320784384,417,1587
705975130514706432,801,3286
705970349788291072,965,3332
705898680587526145,608,2517
705786532653883392,577,2068
705591895322394625,1243,3357
705475953783398401,1001,3136
705442520700944385,1792,4722
705428427625635840,1833,4048
705239209544720384,815,3176
705223444686888960,875,2740
705102439679201280,555,2282
705066031337840642,657,2306
704871453724954624,1206,4529
704859558691414016,593,2394
704847917308362754,1660,5423
704819833553219584,1087,2800
704761120771465216,3143,7036
704499785726889984,1081,3119
704491224099647488,91,812
704480331685040129,1147,3612
704364645503647744,3848,8542
704347321748819968,383,1685
704134088924532736,507,1607
704113298707505153,611,1971
704054845121142784,997,3102
703774238772166656,502,1960
703769065844768768,1231,3495
703631701117943808,750,2757
703611486317502464,1648,4097
703425003149250560,1502,4027
703407252292673536,761,2612
703382836347330562,1241,3725
703356393781329922,420,2025
703268521220972544,597,2089
703079050210877440,3360,7829
703041949650034688,13590,28009
702932127499816960,783,2753
702899151802126337,486,1711
702684942141153280,1168,3412
702671118226825216,605,2322
702598099714314240,3546,10986
702539513671897089,1043,3049
702332542343577600,1688,3398
702321140488925184,1119,3479
702276748847800320,828,2632
702217446468493312,1456,5100
701981390485725185,1075,3651
701952816642965504,1107,4036
701889187134500865,1494,3777
701805642395348998,1837,3645
701601587219795968,499,2216
701570477911896070,1015,2989
701545186879471618,662,2819
701214700881756160,5543,12972
700890391244103680,621,2360
700864154249383937,664,2753
700847567345688576,541,2584
700796979434098688,1038,2581
700747788515020802,10167,24255
700518061187723268,866,2798
700505138482569216,620,2418
700462010979500032,1954,4399
700167517596164096,811,2811
700151421916807169,716,2380
700143752053182464,2992,8005
700062718104104960,753,2805
700029284593901568,630,2193
700002074055016451,1459,3516
699801817392291840,1041,3239
699788877217865730,538,2386
699779630832685056,1340,2944
699775878809702401,659,2080
699691744225525762,4980,10891
699446877801091073,2835,6299
699434518667751424,554,2307
699423671849451520,360,1451
699413908797464576,672,2191
699370870310113280,476,1996
699323444782047232,936,3352
699088579889332224,681,2375
699079609774645248,712,2599
699072405256409088,1286,3189
699060279947165696,1962,4017
699036661657767936,1294,2772
698989035503689728,1066,3593
698953797952008193,977,2874
698907974262222848,675,2696
698710712454139905,743,2627
698703483621523456,411,1542
698635131305795584,369,1366
698549713696649216,669,2460
698355670425473025,487,1984
698342080612007937,1028,2407
698262614669991936,2176,5042
698195409219559425,6467,17804
698178924120031232,800,2974
697995514407682048,362,1622
697990423684476929,1403,3492
697943111201378304,751,2553
697881462549430272,1287,3206
697630435728322560,583,1856
697616773278015490,1095,3353
697596423848730625,1365,3219
697575480820686848,550,2162
697516214579523584,1228,2199
697482927769255936,736,2575
697463031882764288,1496,3623
697270446429966336,2018,4955
697259378236399616,1077,3483
697255105972801536,1258,3205
697242256848379904,721,2670
696900204696625153,1111,3395
696894894812565505,733,2491
696886256886657024,1938,5133
696877980375769088,772,2593
696754882863349760,387,1568
696744641916489729,1023,2207
696713835009417216,704,2529
696518437233913856,1836,4132
696490539101908992,161,1297
696488710901260288,1120,2696
696405997980676096,1235,3411
696100768806522880,721,2059
695816827381944320,1274,3192
695794761660297217,848,3381
695767669421768709,808,1989
695629776980148225,2276,4851
695446424020918272,1961,4634
695409464418041856,3865,9152
695314793360662529,1595,3867
695095422348574720,666,2805
695074328191332352,1195,3014
695064344191721472,652,1710
695051054296211456,853,2827
694925794720792577,991,2861
694905863685980160,1013,2938
694669722378485760,15667,37915
694356675654983680,312,1600
694352839993344000,672,2163
694342028726001664,529,1676
694329668942569472,543,2135
694206574471057408,2205,4452
694183373896572928,1005,3127
694001791655137281,1120,3597
693993230313091072,437,1990
693942351086120961,399,1842
693647888581312512,644,2861
693644216740769793,139,1427
693642232151285760,450,2701
693629975228977152,869,2597
693622659251335168,399,1638
693590843962331137,2134,5379
693582294167244802,276,1742
693486665285931008,683,1886
693280720173801472,1352,3572
693267061318012928,889,2535
693262851218264065,545,2369
693231807727280129,796,3040
693155686491000832,3469,8385
693109034023534592,667,1831
693095443459342336,501,1995
692919143163629568,805,2838
692905862751522816,949,2589
692901601640583168,658,1899
692894228850999298,873,2413
692828166163931137,958,3061
692752401762250755,3933,7258
692568918515392513,1665,4620
692535307825213440,1472,3389
692530551048294401,456,1965
692423280028966913,251,1571
692417313023332352,3770,9933
692187005137076224,889,2678
692158366030913536,862,2290
692142790915014657,426,1744
692041934689402880,1380,3612
692017291282812928,1038,3041
691820333922455552,1791,4186
691793053716221953,4554,8627
691756958957883396,1106,3068
691675652215414786,552,2064
691483041324204033,612,2523
691459709405118465,1247,4317
691444869282295808,918,2819
691416866452082688,8292,20554
691321916024623104,715,2737
691096613310316544,971,3148
691090071332753408,363,1810
690989312272396288,3120,6281
690959652130045952,1361,3805
690938899477221376,2168,4398
690932576555528194,1108,3490
690735892932222976,1391,4016
690728923253055490,563,2304
690690673629138944,859,2476
690649993829576704,305,1388
690607260360429569,18,307
690597161306841088,653,2087
690400367696297985,490,1987
690374419777196032,935,3458
690360449368465409,966,2814
690348396616552449,553,1594
690248561355657216,446,1791
690021994562220032,1122,2971
690015576308211712,803,2668
690005060500217858,1833,3896
689999384604450816,410,1516
689993469801164801,500,1562
689977555533848577,484,1452
689905486972461056,751,2578
689877686181715968,1287,3201
689835978131935233,818,2301
689661964914655233,1007,3400
689659372465688576,4230,11037
689623661272240129,703,2374
689599056876867584,6003,12365
689557536375177216,503,2182
689517482558820352,1556,3608
689289219123089408,1010,2393
689283819090870273,1201,3493
689280876073582592,780,2121
689275259254616065,268,1229
689255633275777024,1171,2721
689154315265683456,1090,3250
689143371370250240,559,2152
688916208532455424,947,2906
688908934925697024,841,2255
688898160958271489,854,2236
688894073864884227,755,2371
688828561667567616,401,1468
688804835492233216,213,1019
688789766343622656,725,2349
688547210804498433,763,2773
688519176466644993,792,2458
688385280030670848,4834,9884
688211956440801280,910,2363
688179443353796608,638,2247
688116655151435777,851,2995
688064179421470721,389,1828
687841446767013888,2752,5809
687826841265172480,1231,2906
687818504314159109,1029,2661
687807801670897665,760,2543
687732144991551489,713,1873
687704180304273409,913,2594
687664829264453632,557,2060
687494652870668288,625,2035
687480748861947905,269,1699
687476254459715584,584,2094
687460506001633280,589,2173
687399393394311168,678,2017
687317306314240000,9955,21379
687312378585812992,2067,4631
687127927494963200,2484,5812
687124485711986689,553,2304
687109925361856513,2682,6166
687102708889812993,1075,2487
687096057537363968,659,2388
686947101016735744,3450,9139
686760001961103360,1496,3739
686749460672679938,1588,3678
686730991906516992,1304,4414
686683045143953408,873,2985
686618349602762752,1475,3904
686606069955735556,586,2005
686394059078897668,742,1862
686386521809772549,958,3458
686377065986265092,609,2358
686358356425093120,743,2336
686286779679375361,1810,4254
686050296934563840,800,2342
686035780142297088,133,1224
686034024800862208,1273,3314
686007916130873345,454,2626
686003207160610816,691,1933
685973236358713344,580,2240
685943807276412928,664,1735
685906723014619143,3158,7992
685681090388975616,138,2156
685667379192414208,625,2490
685663452032069632,1593,3458
685641971164143616,842,3120
685547936038666240,17055,35027
685532292383666176,1249,3240
685325112850124800,4345,10083
685321586178670592,703,2815
685315239903100929,1173,3554
685307451701334016,478,2196
685268753634967552,1314,3302
685198997565345792,730,2477
685169283572338688,1549,4357
684969860808454144,418,2513
684959798585110529,3417,7251
684940049151070208,1137,3420
684926975086034944,512,3726
684914660081053696,1590,3721
684902183876321280,575,1998
684880619965411328,895,2233
684830982659280897,23482,37291
684800227459624960,1080,2882
684594889858887680,3842,9501
684588130326986752,1528,4378
684567543613382656,1343,3198
684538444857667585,1046,2816
684481074559381504,1268,4113
684460069371654144,604,2100
684241637099323392,3589,8664
684225744407494656,229,1314
684222868335505415,1507,4086
684200372118904832,1122,2305
684195085588783105,564,2037
684188786104872960,1272,3693
684177701129875456,730,2145
684147889187209216,1628,3160
684122891630342144,515,2116
684097758874210310,1567,4365
683857920510050305,1209,4041
683852578183077888,380,2044
683849932751646720,1067,2785
683834909291606017,1203,2784
683828599284170753,1147,2974
683773439333797890,1476,3550
683742671509258241,3618,6912
683515932363329536,3163,7821
683498322573824003,1039,3363
683481228088049664,1077,2796
683462770029932544,725,2590
683449695444799489,1744,4132
683391852557561860,2594,8096
683357973142474752,1021,3123
683142553609318400,1134,3055
683111407806746624,988,3612
683098815881154561,713,2305
683078886620553216,611,2108
683030066213818368,795,2291
682962037429899265,18192,39314
682808988178739200,196,1880
682788441537560576,1216,2626
682750546109968385,477,1616
682697186228989953,391,1395
682662431982772225,1172,3235
682638830361513985,650,2185
682429480204398592,1262,3642
682406705142087680,1916,8053
682393905736888321,742,2376
682389078323662849,505,1772
682303737705140231,1082,3272
682259524040966145,1325,4427
682242692827447297,1287,3452
682088079302213632,10786,19466
682059653698686977,1844,5272
682047327939461121,1048,3411
682032003584274432,2192,6982
682003177596559360,1658,3346
681981167097122816,1120,2949
681891461017812993,896,2621
681694085539872773,4402,13559
681679526984871937,484,1869
681654059175129088,1008,2804
681610798867845120,515,2026
681579835668455424,1425,3765
681523177663676416,6326,15212
681340665377193984,302,1741
681339448655802368,4409,9859
681320187870711809,822,2817
681302363064414209,1993,4194
681297372102656000,1042,3388
681281657291280384,1197,3412
681261549936340994,297,1542
681242418453299201,589,1589
681231109724700672,525,2539
681193455364796417,1618,3941
680970795137544192,721,2575
680959110691590145,2157,4828
680940246314430465,1147,3426
680934982542561280,479,2200
680913438424612864,673,2539
680889648562991104,398,1872
680836378243002368,1443,3659
680805554198020098,720,2297
680801747103793152,897,2505
680798457301471234,1129,3031
680609293079592961,775,2796
680583894916304897,1455,3832
680497766108381184,2075,4490
680494726643068929,524,1817
680473011644985345,809,2694
680440374763077632,548,1540
680221482581123072,314,1544
680206703334408192,1277,2999
680191257256136705,550,2274
680176173301628928,1697,4134
680161097740095489,795,2453
680145970311643136,1889,3836
680130881361686529,1032,2430
680115823365742593,989,2873
680100725817409536,1484,3789
680085611152338944,9673,13550
680070545539371008,952,2719
680055455951884288,7743,17702
679877062409191424,695,2085
679872969355714560,718,2303
679862121895714818,676,2609
679854723806179328,1344,3033
679844490799091713,837,2514
679828447187857408,15231,38411
679777920601223168,1213,3271
679736210798047232,865,2218
679729593985699840,893,2291
679722016581222400,509,1749
679530280114372609,2243,5041
679527802031484928,788,2801
679511351870550016,1391,3574
679503373272485890,1607,3342
679475951516934144,688,2224
679462823135686656,20440,33613
679405845277462528,1307,2518
679158373988876288,8804,22770
679148763231985668,1114,2936
679132435750195208,1254,3135
679111216690831360,2769,6302
679062614270468097,8919,18070
679047485189439488,739,2381
679001094530465792,1336,2988
678991772295516161,1275,2456
678969228704284672,499,1735
678800283649069056,978,2722
678798276842360832,1288,3687
678774928607469569,999,2943
678767140346941444,1481,3728
678764513869611008,518,1728
678755239630127104,3589,7547
678740035362037760,1845,3971
678708137298427904,2638,5867
678675843183484930,1608,3031
678643457146150913,461,2167
678446151570427904,1706,4217
678424312106393600,2757,5720
678410210315247616,1972,4468
678399652199309312,29875,61209
678396796259975168,455,1673
678389028614488064,454,1971
678380236862578688,976,2567
678341075375947776,584,1820
678334497360859136,288,1369
678278586130948096,6564,12106
678255464182861824,401,1667
678023323247357953,420,2027
678021115718029313,6878,14494
677961670166224897,1815,3604
677918531514703872,439,1419
677895101218201600,2278,5089
677716515794329600,1047,3204
677700003327029250,1555,3573
677698403548192770,343,1290
677687604918272002,909,2608
677673981332312066,1612,3517
677662372920729601,1052,2050
677644091929329666,859,1974
677573743309385728,783,2250
677565715327688705,488,1357
677557565589463040,1252,2558
677547928504967168,3911,7298
677530072887205888,242,1121
677335745548390400,1931,3215
677334615166730240,317,1424
677331501395156992,256,1146
677328882937298944,1613,3814
677314812125323265,580,1729
677301033169788928,443,1308
677269281705472000,757,2092
677228873407442944,1758,3722
677187300187611136,989,2873
676975532580409345,1149,2915
676949632774234114,425,1365
676948236477857792,941,2284
676946864479084545,407,1782
676942428000112642,818,2179
676936541936185344,5284,13341
676916996760600576,1929,3115
676897532954456065,782,2362
676864501615042560,769,2211
676821958043033607,16790,24233
676819651066732545,712,1884
676811746707918848,456,1488
676776431406465024,2162,5229
676617503762681856,1054,3038
676613908052996102,208,1142
676606785097199616,470,1971
676603393314578432,419,1230
676593408224403456,2317,4802
676590572941893632,136,963
676588346097852417,859,2447
676582956622721024,303,1261
676575501977128964,1205,2708
676533798876651520,598,1971
676496375194980353,571,1590
676470639084101634,5006,12178
676440007570247681,716,1802
676430933382295552,370,1465
676263575653122048,586,2172
676237365392908289,314,1279
676219687039057920,33298,78455
676215927814406144,629,1819
676191832485810177,1098,2383
676146341966438401,713,2002
676121918416756736,1248,2242
676101918813499392,1237,2937
676098748976615425,1544,3160
676089483918516224,458,1376
675898130735476737,612,1712
675891555769696257,935,2230
675888385639251968,1028,2490
675878199931371520,1497,4373
675870721063669760,606,1715
675853064436391936,1389,2813
675849018447167488,161,981
675845657354215424,952,2389
675822767435051008,568,1591
675820929667219457,244,1095
675798442703122432,3616,10714
675781562965868544,507,1689
675740360753160193,371,1216
675710890956750848,886,1980
675707330206547968,740,2076
675706639471788032,103,669
675534494439489536,446,1897
675531475945709568,413,1230
675522403582218240,304,1083
675517828909424640,487,1362
675501075957489664,6214,17865
675497103322386432,1381,3273
675489971617296384,634,1354
675483430902214656,1035,1925
675432746517426176,603,1584
675372240448454658,538,1777
675362609739206656,243,1094
675354435921575936,18266,34138
675349384339542016,2409,4094
675334060156301312,1373,2902
675166823650848770,1727,3766
675153376133427200,2771,6555
675149409102012420,1788,3887
675147105808306176,255,982
675146535592706048,331,1245
675145476954566656,961,2219
675135153782571009,526,1349
675113801096802304,828,2034
675111688094527488,268,1003
675109292475830276,1205,2908
675047298674663426,347,1101
675015141583413248,1274,2822
675006312288268288,241,1017
675003128568291329,501,1612
674999807681908736,1175,2337
674805413498527744,375,896
674800520222154752,913,3127
674793399141146624,1163,2605
674790488185167872,268,1144
674788554665512960,220,841
674781762103414784,1283,2089
674774481756377088,505,1176
674767892831932416,850,1901
674764817387900928,254,816
674754018082705410,479,1406
674752233200820224,492,1515
674743008475090944,585,1456
674742531037511680,54,507
674739953134403584,420,1156
674737130913071104,97,667
674690135443775488,496,1189
674670581682434048,689,1679
674664755118911488,270,957
674646392044941312,532,1493
674644256330530816,288,1069
674638615994089473,614,1744
674632714662858753,611,1555
674606911342424069,105,972
674468880899788800,2182,6448
674447403907457024,376,1099
674436901579923456,417,1156
674422304705744896,563,1484
674416750885273600,148,706
674410619106390016,494,1239
674394782723014656,608,1553
674372068062928900,326,876
674330906434379776,77,580
674318007229923329,548,1463
674307341513269249,7347,11739
674291837063053312,6253,15299
674271431610523648,767,1622
674269164442398721,239,930
674265582246694913,893,1699
674262580978937856,484,1347
674255168825880576,593,1521
674082852460433408,180,779
674075285688614912,304,1012
674063288070742018,2356,6581
674053186244734976,1378,3446
674051556661161984,508,1500
674045139690631169,675,1463
674042553264685056,135,744
674038233588723717,432,1138
674036086168010753,227,871
674024893172875264,1298,1855
674019345211760640,316,1173
674014384960745472,686,1618
674008982932058114,370,1239
673956914389192708,1021,2020
673919437611909120,385,1207
673906403526995968,1715,3302
673887867907739649,264,964
673716320723169284,800,3181
673715861853720576,2204,3673
673711475735838725,315,1071
673709992831262724,287,875
673708611235921920,306,1106
673707060090052608,413,1130
673705679337693185,418,1294
673700254269775872,599,1483
673697980713705472,2069,3926
673689733134946305,681,1794
673688752737402881,521,1302
673686845050527744,457,1492
673680198160809984,491,1417
673662677122719744,381,1292
673656262056419329,255,738
673636718965334016,389,1154
673612854080196609,763,1637
673583129559498752,388,1229
673580926094458881,279,853
673576835670777856,588,1422
673363615379013632,326,1055
673359818736984064,702,1501
673355879178194945,615,1539
673352124999274496,567,1709
673350198937153538,222,758
673345638550134785,1352,2605
673343217010679808,281,1004
673342308415348736,619,1308
673320132811366400,8360,13917
673317986296586240,277,892
673295268553605120,3329,7751
673270968295534593,387,1096
673240798075449344,764,1462
673213039743795200,888,2327
673148804208660480,659,1753
672997845381865473,756,2025
672995267319328768,311,986
672988786805112832,304,1005
672984142909456390,567,1287
672980819271634944,1046,1864
672975131468300288,964,1736
672970152493887488,373,987
672968025906282496,573,1353
672964561327235073,673,1466
672902681409806336,529,1408
672898206762672129,440,917
672884426393653248,865,1598
672877615439593473,386,1058
672834301050937345,595,1353
672828477930868736,510,1291
672640509974827008,338,1000
672622327801233409,517,1329
672614745925664768,615,1260
672609152938721280,406,1148
672604026190569472,426,1144
672594978741354496,633,1367
672591762242805761,348,978
672591271085670400,195,749
672538107540070400,389,1059
672523490734551040,180,665
672488522314567680,455,1148
672482722825261057,635,1169
672481316919734272,128,735
672475084225949696,733,1481
672466075045466113,566,1394
672272411274932228,3551,6647
672267570918129665,640,1536
672264251789176834,356,1180
672256522047614977,1628,2896
672254177670729728,770,1473
672248013293752320,633,1777
672245253877968896,162,707
672239279297454080,335,920
672231046314901505,1055,1890
672222792075620352,222,808
672205392827572224,1209,2328
672169685991993344,386,1052
672160042234327040,377,893
672139350159835138,750,1801
672125275208069120,1199,2474
672095186491711488,384,1026
672082170312290304,381,966
672068090318987265,539,1336
671896809300709376,4342,8704
671891728106971137,590,1369
671882082306625538,1439,3564
671879137494245376,721,1463
671874878652489728,580,1287
671866342182637568,524,1159
671855973984772097,475,937
671789708968640512,3649,7278
671768281401958400,546,1232
671763349865160704,968,1732
671744970634719232,803,1385
671743150407421952,239,761
671735591348891648,788,1486
671729906628341761,4571,8773
671561002136281088,7577,13208
671550332464455680,216,940
671547767500775424,623,1390
671544874165002241,1095,2048
671542985629241344,594,1124
671538301157904385,415,953
671536543010570240,427,1211
671533943490011136,603,1051
671528761649688577,270,863
671520732782923777,553,1436
671518598289059840,303,975
671511350426865664,761,1663
671504605491109889,3694,7245
671497587707535361,468,945
671488513339211776,491,1041
671486386088865792,214,601
671485057807351808,241,787
671390180817915904,766,1459
671362598324076544,307,1147
671357843010908160,154,414
671355857343524864,117,490
671347597085433856,450,997
671186162933985280,222,756
671182547775299584,359,1156
671166507850801152,368,898
671163268581498880,1157,1708
671159727754231808,85,387
671154572044468225,227,744
671151324042559489,160,690
671147085991960577,240,691
671141549288370177,684,1203
671138694582165504,421,955
671134062904504320,200,766
671122204919246848,2646,3596
671115716440031232,808,1395
671109016219725825,459,1177
670995969505435648,305,1137
670842764863651840,9173,25266
670840546554966016,205,613
670838202509447168,729,1147
670833812859932673,128,461
670832455012716544,229,756
670826280409919488,4254,5738
670823764196741120,199,800
670822709593571328,101,629
670815497391357952,1615,3263
670811965569282048,282,1162
670807719151067136,511,1183
670804601705242624,994,2033
670803562457407488,91,349
670797304698376195,247,753
670792680469889025,288,856
670789397210615808,250,682
670786190031921152,210,618
670783437142401025,412,839
670782429121134593,815,1617
670780561024270336,298,801
670778058496974848,74,335
670764103623966721,441,1106
670755717859713024,119,459
670733412878163972,530,987
670727704916926465,380,852
670717338665226240,518,1248
670704688707301377,387,783
670691627984359425,253,606
670679630144274432,302,767
670676092097810432,45,259
670668383499735048,5268,11041
670474236058800128,800,1578
670468609693655041,89,361
670465786746662913,581,999
670452855871037440,217,564
670449342516494336,700,1225
670444955656130560,2069,6903
670442337873600512,205,668
670435821946826752,546,1084
670434127938719744,672,1443
670433248821026816,118,334
670428280563085312,667,1427
670427002554466305,172,532
670421925039075328,669,1353
670420569653809152,330,647
670417414769758208,337,585
670411370698022913,944,2092
670408998013820928,233,572
670403879788544000,163,444
670385711116361728,220,576
670374371102445568,280,763
670361874861563904,69,339
670338931251150849,117,438
670319130621435904,1291,3966
670303360680108032,141,438
670290420111441920,298,725
670093938074779648,353,1065
670086499208155136,261,717
670079681849372674,1307,2291
670073503555706880,826,1615
670069087419133954,255,651
670061506722140161,360,786
670055038660800512,344,690
670046952931721218,184,663
670040295598354432,115,771
670037189829525505,292,603
670003130994700288,96,342
669993076832759809,87,335
669972011175813120,168,456
669970042633789440,63,309
669942763794931712,174,522
669926384437997569,109,388
669923323644657664,59,242
669753178989142016,422,837
669749430875258880,67,278
669684865554620416,91,538
669683899023405056,114,403
669682095984410625,137,363
669680153564442624,300,690
669661792646373376,460,830
669625907762618368,1893,3642
669603084620980224,386,973
669597912108789760,157,527
669583744538451968,971,1531
669573570759163904,149,448
669571471778410496,1053,1629
669567591774625800,59,241
669564461267722241,129,398
669393256313184256,79,373
669375718304980992,761,1374
669371483794317312,187,509
669367896104181761,165,473
669363888236994561,239,643
669359674819481600,129,378
669354382627049472,1328,2790
669353438988365824,267,664
669351434509529089,195,451
669328503091937280,434,1038
669327207240699904,120,589
669324657376567296,214,509
669216679721873412,420,1220
669214165781868544,178,457
669203728096960512,499,1035
669037058363662336,326,678
669015743032369152,388,759
669006782128353280,261,591
669000397445533696,6646,21470
668994913074286592,243,454
668992363537309700,363,762
668989615043424256,342,700
668988183816871936,494,925
668986018524233728,174,566
668981893510119424,320,556
668979806671884288,367,815
668975677807423489,612,1345
668967877119254528,25,150
668960084974809088,248,730
668955713004314625,74,288
668932921458302977,60,274
668902994700836864,106,326
668892474547511297,160,409
668872652652679168,311,544
668852170888998912,173,465
668826086256599040,146,452
668815180734689280,283,588
668779399630725120,385,724
668655139528511488,228,546
668645506898350081,566,927
668643542311546881,554,908
668641109086707712,560,1105
668636665813057536,507,1075
668633411083464705,1722,2902
668631377374486528,330,738
668627278264475648,118,327
668625577880875008,140,401
668623201287675904,811,1491
668620235289837568,45,210
668614819948453888,326,625
668587383441514497,1131,1707
668567822092664832,60,253
668544745690562560,237,533
668542336805281792,223,476
668537837512433665,78,257
668528771708952576,235,478
668507509523615744,112,334
668496999348633600,136,421
668484198282485761,245,437
668480044826800133,153,474
668466899341221888,537,908
668297328638447616,309,636
668291999406125056,33,253
668286279830867968,142,519
668274247790391296,238,847
668268907921326080,246,570
668256321989451776,645,1339
668248472370458624,504,1015
668237644992782336,2967,6383
668226093875376128,107,310
668221241640230912,206,524
668204964695683073,200,566
668190681446379520,202,668
668171859951755264,202,506
668154635664932864,326,509
668142349051129856,296,578
668113020489474048,252,683
667937095915278337,822,1305
667924896115245057,114,308
667915453470232577,58,216
667911425562669056,315,505
667902449697558528,387,867
667886921285246976,1132,1941
667885044254572545,506,838
667878741721415682,121,401
667873844930215936,421,646
667866724293877760,1070,3070
667861340749471744,80,247
667832474953625600,63,294
667806454573760512,516,1078
667801013445750784,97,337
667793409583771648,338,717
667782464991965184,249,423
